"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","index","actual","forecast_vals"
1.99502009920547,6.26410493878793,7.11908556398011,3.7512955029963,3.24685075946,3.83430328143538,7.69117068510501,1.84144830932168,7.18735716519651,12.3376198466702,3.3667231103501,5.86980058240005,3.3466974062561,5.28781791953732,5.49798190901385,5.30351577595102,5.26706379876133,4.91502302294746,0.570539386490442,1.47836113482376,5.07297607601294,3.93415510444164,3.32494612251173,6.9991394840611,1.05528692032895,6.25626321469504,8.52370676088268,9.61237421196527,5.02631912227851,2.25473508958825,3.92474966933291,7.27530644727654,5.4345539982781,3.00694007484529,1.19770827943781,4.93522502851,8.21558082677478,5.0601384993274,5.5583277978088,5.95792288917048,4.77276832899444,4.04076452422686,5.45715878797824,6.88954579956787,4.10633420562199,5.78189672390732,5.85502147952604,2.15535900819983,4.87221548158008,6.49221625848041,8.77008030838534,2.05061241550938,5.907514700259,3.78731719002761,7.48247635431917,5.51784661761505,4.18334417278265,6.51620621771813,6.7071111617645,8.45575493857799,0.529604448140173,7.04204916623454,3.93950134154671,2.99111357957725,6.70659214647452,4.87641796078565,2.04790490199729,5.514511153729,7.34395523506409,8.84967656319801,6.06759915625069,0.622388122246135,9.61683758078144,1.22993941588124,4.34644941662179,9.04654234632988,8.56816369892727,7.37727861310155,6.9413198232109,1.33697264756926,9.08378896591017,8.54639098964718,5.24796299078166,0.731455371146029,3.47790334514981,6.62419008222315,2.41888961690958,3.60011746645332,6.99411379469596,4.26636612641881,5.41517667755629,3.06716937039789,6.85988103715789,4.41012130402727,2.06873987757007,2.77522589344241,6.87793746085007,0.249137569094533,3.11181835097064,4.97258131040556,11,5.651921,5.45833054709557
7.38375712214403,8.81147269731503,11.5162560320172,12.4875319266038,6.55944483683892,7.24480365840451,11.3578579047728,7.23392055453222,12.8605070689391,19.0295219409442,7.69849557248053,9.6374171269072,8.28900847761372,9.22684324425934,9.63986981299114,13.4105861165917,8.73483433993651,10.3254480168215,4.37308656633608,5.63770424625315,9.3073859869521,9.79403459187216,7.3095294733418,12.6548004528573,8.40316220964996,12.3546338859132,11.8845966026494,14.9204277515455,7.80812566231716,6.82760642551522,8.86500123869229,11.542241417714,12.5695596452805,11.3202478066713,7.34963040912138,11.7509018054795,12.1884185648412,9.66838369502539,11.1724867144219,11.9039723847823,10.7280016084288,10.3283198485443,9.74316639066859,10.3562156496066,8.84023037042716,11.9101889434461,7.89910135941221,8.06713684534716,9.20416700006454,11.306008010388,9.59285583376412,7.96500384745876,11.8829597082023,10.6200894969364,11.1584959274184,11.9025353751311,10.587062347486,12.1072138320771,12.1993698751296,12.8751023897562,9.13511658878189,12.1428640283009,9.26927883599457,7.96417587225076,11.2657648429604,11.7156044819091,8.97970865866948,7.63969442487056,12.7502485385739,13.7800275828497,8.24682953140728,4.56894720243188,13.7514979514664,6.88297082679904,8.50866568648724,11.8375996686373,10.2356839227509,9.78878623895302,10.6804561353912,6.66452077021153,14.2886366415685,14.8238961987637,11.0431451484705,6.09998659438334,10.7921336716468,12.0444576932696,8.25499195046458,10.1285066249339,11.4522325315356,11.8210378440473,10.5436107680282,9.09338550515662,12.0941325891708,7.99603735836899,10.0009694611358,8.01801225121799,9.58611472373643,6.03503365028512,8.20952046400182,8.01850620494934,12,9.38598,10.3876797180294
9.0532435138374,13.2253677008955,17.279625059381,18.8463216070588,10.7975027612754,11.7593200860642,13.7426569636009,12.1282152122026,16.8112373299978,22.4946275735999,13.3736731817876,16.0264279071501,13.4210933447267,11.5280534573976,12.8789725622257,20.5268793877862,14.0309820627495,13.5301520496808,7.58452676837029,11.7300118629418,16.7623773671775,14.2577659690733,9.38609683348433,17.8524441035178,15.2102168142346,18.4093255020787,16.5165687715506,17.7962068066222,12.4386509073731,10.7427473823789,15.0555045256218,18.450349128522,16.4789060849837,15.7590351296119,14.7148147895889,17.6842987784389,14.5274778623304,13.9668272260805,13.0946837197024,17.2355765045512,15.1760291341328,13.9840657004164,15.803963322776,15.0286725969611,16.6739714124756,15.953149527234,10.9132529519832,12.2760093062464,12.1687355933869,17.576531433479,12.9120751732696,12.9293092026912,16.6950125099999,17.2047749864384,13.8621393013983,16.7932042772348,13.1677093243087,18.6479499595569,16.6138865422049,16.8615267264236,15.6583716414044,15.0265665218493,13.4655096707078,14.1118822042044,13.7935637222435,16.3840053147286,14.0653754968729,11.7109898944612,18.0320742553489,14.583953346032,13.8668077702153,11.736649147958,17.6881793431266,12.688309373122,12.7273588230958,15.4957306757692,13.4242449274605,12.06625580238,13.7970235736869,11.3459008701303,16.7538419301413,19.0615875550081,15.7303360777196,12.0120154366827,15.7685580108164,15.1530856925021,14.0351070873297,17.627879387763,12.4681237654201,17.0807726258084,10.5726442540099,10.2395393394808,14.1679478911787,13.3101342871898,12.1682460011539,12.660444715766,15.6663456075122,9.80856827654404,15.1147408878231,9.71812080578605,13,11.6605,14.5831029324356
12.2069171829458,17.9517233910019,21.8597413814068,23.325325555382,16.8221952769892,16.0167689907603,19.0211633122542,15.875818809589,17.5116250937283,25.9894265441352,18.9331084656037,19.6100714263984,17.577065187278,15.2627737390258,16.6311753302834,24.1575809381171,18.7005830606111,15.3289686691052,11.1497753613642,16.6827459531465,21.5546652471364,17.6715308889551,12.5636212224898,18.8105356912476,17.5925881171357,19.0109203838079,19.9474687084473,20.8613330513094,16.5891618873829,14.3522778139901,20.0057403061677,23.8045556791912,16.6226978912508,19.0306491663695,17.782809354242,22.1365229814257,16.6473373359535,15.4797384377237,13.8699300720259,20.9560318302802,19.5222346223539,19.2666496405491,19.3625879766338,19.0832884977993,19.3811172678262,18.1428869056036,14.0983150163999,14.9084902163477,14.5149325428782,21.772177726626,16.6476837875962,16.4174763651395,18.8451088157156,23.0027381431883,15.6092952818435,20.6092477286541,16.2561586425376,22.6176593594574,18.4022154033062,18.6421394722651,18.9607574225934,16.794192711152,16.8679707877899,20.5269262707116,17.9222170253304,19.6296523371822,20.0524724990792,13.5173534711846,21.4186085473567,16.7421249052596,18.2829216488922,15.8861623098481,22.6219083440305,16.4004883984036,16.603119300206,17.9628569936754,18.384898576767,16.3809272714722,17.0559894280221,13.9880715352041,19.3961237495579,22.8153465926033,19.5175233807852,15.9346145833794,17.5247370928763,19.2445842935997,17.9863112525333,22.6495259750649,15.328196786642,20.1803186011085,13.8055493973356,11.6101039200008,15.5894659099083,17.5163124431165,14.7577827817154,16.8593861602583,21.7178273648118,12.5328318117524,20.6286781620484,14.580573895464,14,14.42135,18.0562118296093
15.195595840111,18.8233205452165,23.2289739455792,26.6456669518373,19.9345719989762,19.1048588471367,23.8238547984517,19.011193940337,18.7547194213658,29.9162460955398,21.6982696772006,21.5593628219911,20.3043287913429,17.2739481771629,17.4482894469609,27.0309007417729,21.0966305987452,17.4610616074238,12.4708642178314,19.0812054228974,24.379713811418,20.7092870679402,13.2268666834347,21.3845473716495,18.3135386004095,18.9312368014042,24.8258790326979,19.4441841596902,19.9683301211783,16.2604442564623,21.5177455310675,26.8625701019466,17.0229449417832,22.3465357913158,18.0758986786293,24.3744483225559,18.0290556366826,17.7311329804313,14.2833302717147,22.8128735253732,22.1223432700476,21.5219195207543,19.3112176748994,25.0282761539545,23.0701260080408,21.4772917741085,16.9530620143117,19.5014895911314,18.1694443125274,25.6276979149607,17.1151410563389,18.6043679786194,19.1262246452585,25.9092506889433,17.8826722636806,24.1153592567189,19.7304778558332,25.8970731589101,21.9095140271833,21.4244951346971,21.3853065712327,19.2599835439485,20.2079014166968,23.1391684624998,20.4698405580895,21.3939254036178,20.7860296624763,14.5240900824444,23.6469787947139,18.5851603544815,22.7808581164294,19.2726708533174,23.3693787322355,17.5841420698658,16.8509199427442,20.418898733822,23.4576864238105,19.1381541212748,20.3660742542788,17.6814234622307,21.5455506319975,27.232492244471,22.9018060997389,18.9649823209133,18.8731935631824,22.0116692620008,19.1784626347852,25.4029726014659,19.3166115021072,22.3288231087463,18.2234888490807,14.8477934701457,16.0220739333057,18.8646683198113,18.8860203746496,18.9548674392264,23.7374603133857,15.6257814536305,23.2409624242048,18.3430843510388,15,20.18338,20.1441228786789
16.7961710983145,19.1497583223678,22.8287964154696,25.1521301796608,22.863679026843,20.2674595161879,22.205721420811,21.7025004773537,18.8916752326666,28.0331917795168,21.4265612904822,21.9989492139393,22.1174333372181,18.1643849449372,17.8483786348236,27.2465799678829,18.1296622381227,18.5481789106201,10.3268158337523,19.4661304628366,25.249688855974,21.5784351173322,11.8178193630392,23.152834349377,20.569832161288,18.2030940422709,21.1755799409156,17.3850273636009,20.6675603198701,17.9347052620353,19.4576575595424,28.1437224853335,16.5072524054731,22.9919118178921,19.1070972720376,24.2906984757632,18.9466196331829,16.533037876253,14.8336095233869,21.2342888231192,19.7832237887367,18.8607378167411,17.6566374702826,25.9346668532175,22.52941744764,22.7191776460249,14.9979393282017,19.8897159218696,15.1200951302617,25.2611803907776,15.7055006865119,20.4320750583823,18.1120913442128,22.3399468150674,18.2918253309992,23.165692234764,19.6204159354495,27.5797875693076,20.2905875748969,22.9915153533447,24.4699750836671,19.9535280754149,21.805061529967,22.7616143686505,17.9787229508274,23.3141726645675,21.8521657869804,12.7970582559099,21.2561904688857,19.1739086829453,21.6917038067138,19.4337707095097,23.6793192878943,19.4890657760165,16.1074260426138,21.5712964147252,22.6144876758433,16.0087985491952,21.5099222722192,19.6854399461596,20.814050994962,28.6076993029711,21.7716802369971,20.7902821459446,18.6053922597849,20.319272267844,19.1566058760961,25.4414800441012,19.3787360631871,22.8748228822076,15.0356415121572,15.0422215782602,16.2653294188798,20.791302689587,19.7584252557396,17.0259852595522,21.9957891641011,18.4471235214705,23.215309285321,16.7069731047091,16,20.46734,20.1293462045097
15.0379784581341,18.9673809648036,22.2930149609036,22.9806624701734,21.2139301511273,19.3437922988615,19.8712267493996,21.2859367390311,16.7901110688613,21.6487419779458,18.8630268056238,18.955456531973,20.2972870881064,15.4257372008038,15.5892964188429,27.2565794105932,17.9295393799403,16.3477407694614,10.5157452510714,17.8578458571923,22.6144061785396,19.7759155549708,9.02328809344969,23.9854064484248,19.4095108475769,15.2391855034589,16.114614307172,14.8291335956769,19.6582442225838,18.0088082559306,18.1484670131056,28.9257549914233,14.6548202632935,21.77728559726,20.0175380134426,24.006883912599,15.2286799812028,13.9889398071789,14.5804403083477,21.6885162173372,17.4011917396765,15.0784687472747,15.825423418324,26.1683585359527,23.0005901666228,23.0493755504336,11.9556447244183,18.9865160725167,16.4231882744463,22.1032378911877,15.0297022426514,20.2784662392116,15.7711956872356,20.8659001357062,17.0858407697143,21.3178820996742,19.96469452744,26.5928532520753,16.2013497399678,21.3542674681432,27.0364353836844,18.5861769116904,23.8031249540133,21.3861537516097,12.9090579077628,21.7813296321102,20.1611663026801,10.4488665177051,17.4364809968337,17.4530626213373,19.9205363146108,19.7972096254653,21.744153687321,19.1853433327144,14.7607559994563,21.437108113002,20.3016434445797,13.5003374249596,18.2755054172559,18.1211416566446,19.3368641551436,26.8776875095338,20.8164451928003,20.9714755361509,13.6136940969134,18.6212647878702,17.333337207313,25.6018178763288,19.5835991941275,23.4285384694109,11.0313722289518,14.6896820918967,14.9631015586841,20.7754642276049,20.1750165369495,14.723034358554,20.4008944489648,16.5787971060334,22.5490658828428,13.368153080092,17,16.92436,18.7484411547391
13.9553850682546,17.8059560069585,18.6359673737366,20.180188811899,19.6211215666616,17.0217021096608,16.4508940251146,18.6834024284686,13.108326749172,13.424515267035,15.5491275683644,17.2963225061497,20.2232111284946,11.5529159698408,15.2025109319562,27.4490363794066,15.8186820847919,14.2994119512285,11.1213020873831,15.5704327505444,16.9536556690544,18.2923775243666,8.25656243070136,21.4231405029173,18.5972895678378,9.3561841543093,17.0294036358734,12.8269322425553,15.6786252949672,16.6934549553777,17.3193794861733,26.3362387176384,12.7733799830028,19.0253919763085,17.6812890782733,20.0906847229213,15.054472817028,12.6314292602613,13.2458145495173,18.5564625430371,15.6038995315071,11.3012984533287,10.802701917443,23.1511422318475,22.5243135837192,20.2670263488082,11.3265394447276,14.0634298597743,16.4085888483304,19.5684757324408,12.030976920145,18.6032868860476,11.7356624460067,19.846938440935,13.2287467388785,19.534010396806,14.048857046887,23.3465775988463,14.1869797137441,17.037295603643,25.8323907623836,15.2280962686639,22.2135616094972,17.7527040685435,9.1833699428572,16.6407167501529,17.8446884186071,10.0639291748016,14.050160078245,11.8181547857817,17.1501452227292,17.6153556583388,19.2854729088074,16.351445094991,15.5322008090683,19.2548417571,17.6756036106715,9.82003454614036,13.9545883221337,14.11195296817,18.3579856369004,20.125581878836,19.5478000203863,17.2028087056161,8.71386146909247,17.7094644430837,13.3750213757039,22.4761803856521,15.1623710520098,21.8030710390781,6.69926871982913,11.6568044486895,13.5693882870895,20.5727552211196,17.7622028753708,11.4618645494521,17.7800026215506,13.8068042598577,21.4706112180436,10.6214630363456,18,14.46401,15.9705863103862
13.2702827123876,10.4631176658059,14.5424235319325,16.5707068014655,16.1849571301496,10.9383045791488,12.3508896781243,14.6508606839885,6.63071371854082,8.61015860257726,11.5239277495841,11.5121350020562,15.9649367262899,6.63761916190455,11.1494868394005,21.1490584356321,9.97026710273949,10.6843612751196,8.23904646787344,12.3919424611196,11.3787027546227,14.2730361250122,5.30224856586939,16.2732818349691,17.2514676647825,6.34795989337659,13.8513335346601,8.18295903311847,9.48566303425979,9.94398145981588,14.3657227680083,20.1643361755725,7.51389180191443,14.6341436237836,12.6776377869031,16.0384307661771,8.446603985,10.1958636816154,10.5824451503898,15.2216523217293,14.8803321753721,9.03630434669198,6.13043411778628,18.5233177434645,18.8959817839873,19.5354195511404,6.74828779992504,9.547533644445,10.8329111309445,18.7456242812113,7.65388531157891,15.5993661873781,7.77402304880604,17.4464545885874,9.07217251170702,18.9054570032327,9.37315729851175,19.6371057321187,12.0123317796373,13.0696653471754,20.2064881175072,14.5300424763843,16.8903843020024,13.2095443524475,9.24280488448718,11.6734153023587,15.7000111656471,7.72171206858841,10.6117064573154,10.1293970111352,11.312894685346,13.1287176638701,12.7037161765718,14.8779929691488,12.7005722863573,16.0655679017351,12.7963120231333,7.24519944632796,10.480104887974,8.86042206087416,14.3307847269797,13.7431325504187,16.3441223232169,16.3018203056307,7.69126565591892,16.1843195036315,8.44385097606175,16.604019626004,10.6849538679684,17.0947974368827,6.35069009045065,10.9108915827324,11.2754504087843,17.4446320948692,14.4607042051336,7.77703467569448,12.3186171397685,12.2377796808115,15.2372804991816,8.38805061742475,19,12.36912,12.3711179852464
11.5448970324637,3.4847802092552,10.1277421554559,14.2344325439325,10.7897562961079,4.84058525885162,8.60612864819354,11.669268304346,2.24092700991074,1.50637235776572,7.83012254887372,8.65461099539132,9.2197772600942,4.71255515963696,6.81720513836719,14.7425595463218,5.54730303432123,8.4554830759498,4.27102418504131,6.95941398402891,8.048910543584,10.3479584612909,3.87680242565041,10.2576928939393,12.7675137318541,5.56731530327463,10.0918468062448,2.97270801865172,5.79466014657179,10.2448337457099,6.97118422820128,12.9894900588589,3.2297931507574,8.62721548942485,8.81114487981101,11.5598213230673,3.18323893355853,7.37773974845947,6.11687550803893,11.037203784283,10.5473962331205,3.1192025044892,1.87089818372114,13.6160831184972,12.2476963358015,13.8189669525391,3.72368842636158,8.77251997246115,7.37964782533206,16.924642488749,0.903942435109876,12.767944522927,3.45974632540466,13.1845524995701,5.53652487844671,15.5771292144268,5.89287660207575,14.7535979271387,8.39719763999815,7.57061926274055,14.3091431364357,8.25779111301623,12.2485449793815,9.3555940479251,3.78797299516139,7.20083175720583,12.3154534925562,2.1950617200791,7.59263816792063,6.0912867125762,7.70732963339588,9.50771235933278,4.50912684603248,11.2416725315383,6.60430296119401,9.34780720284318,7.5763274282061,5.28560691680453,7.12370601726708,6.95901737400998,8.34423073805724,7.2440099429411,11.363589467582,15.1696903490284,7.62443686137609,11.0124815351872,5.69750407232414,11.8425405654399,5.12607126336139,8.48668470151485,3.29653173628343,7.64560637431596,9.35226610496024,12.8931074643032,8.99545556844825,5.45620190126699,7.92999434830812,10.3386374410444,9.80712612375993,2.88551956850457,20,8.169871,8.11534745343671
