"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
-7.14780854371253,2.5e-09,-2.61411508874319,-2.58798653341798,2.5e-09,-1.83038313000447,2.5e-09,-2.33906964929493,-5.61053655015977,2.5e-09,-4.44551714208928,-0.136219882424391,2.5e-09,-5.77655286736125,-4.98054085689588,2.5e-09,-3.00525730889121,-1.38294253963472,-10.4719000597214,-7.17553967238502,2.5e-09,2.5e-09,-10.0506809933811,2.5e-09,2.5e-09,-7.77002907068084,2.5e-09,-3.54092733533996,-3.85416640305267,-0.761358264568874,-1.38748733372453,2.5e-09,-2.05979114759058,2.5e-09,2.5e-09,-0.151566783692769,-6.59606996746966,-6.72096192343072,-4.7036822427137,-0.577731726862085,-4.28372226976633,-6.27299030262443,-4.15194594863851,2.5e-09,2.5e-09,-0.868733408617369,-7.83536076007588,-1.91610958833618,-5.67385107323327,2.5e-09,-1.94253489651277,-1.08326805079384,-5.85281110761887,2.5e-09,-3.62034340528875,2.5e-09,2.5e-09,2.5e-09,-2.36690462153911,-0.184189520341857,-0.982275850408018,-5.51088768910493,-0.639612981485972,-0.770500261685059,-3.6250611209875,2.5e-09,-3.0660032922091,-7.46766027375881,2.5e-09,-5.30967226986568,2.5e-09,-2.59557116048783,2.5e-09,2.5e-09,-4.39706591514934,-0.25413538986432,2.5e-09,-3.82642385324138,-3.28228011416282,-1.78658718138151,2.5e-09,2.5e-09,2.5e-09,-2.29458365240136,-8.81077630863146,-2.79374009041618,-6.4449206724847,2.5e-09,-2.55734096549175,2.5e-09,-4.99114274111066,-6.87244689255645,-6.57644631241266,-5.22049441031048,-1.72078841868484,-4.83595127915855,2.5e-09,-1.45531937527861,2.5e-09,-2.68976045984393
-4.57561144840982,2.5e-09,-0.389258922956144,-3.01287306247356,-0.015077283948328,-0.39651428390547,2.5e-09,2.5e-09,-6.33471183568919,2.5e-09,-8.23270391713143,-1.37245527404559,2.5e-09,-8.6139012149848,-4.8739251444488,2.5e-09,-1.96416555786011,-2.78289031328036,-9.15110238092178,-6.60199868536574,2.5e-09,2.5e-09,-10.8256618607622,-2.99891546654547,-0.141862315962288,-10.2428321579464,2.5e-09,-3.88312632602038,-3.62247311030597,-1.83701722147384,2.5e-09,2.5e-09,-0.874776124045978,2.5e-09,2.5e-09,2.5e-09,-6.56809732511505,-9.01405514313039,-3.32079450489349,-2.29135221052464,-0.878735743975463,-4.10675087848572,-4.38443167932741,2.5e-09,2.5e-09,-0.873598949926776,-11.5465450874961,-4.15314276565726,-6.331464525734,-0.394969583011158,-3.61988042983316,2.5e-09,-7.80174851315362,2.5e-09,-6.23979026321266,2.5e-09,-2.78967032269682,2.5e-09,-1.84903421754468,2.5e-09,2.5e-09,-5.63857869036026,-0.467232870489821,2.5e-09,-3.80837746948229,2.5e-09,2.5e-09,-8.03550671079762,2.5e-09,-4.07585129504224,-1.9258973983713,-3.63151021991085,2.5e-09,-0.255364767815651,-0.486713495455882,2.5e-09,-2.46986163830529,-3.78513022713805,-4.09345143345076,-2.4267509583168,2.5e-09,2.5e-09,-0.174170548574313,-1.23463786771614,-6.48690147727752,-1.25275683288351,-5.53785413718278,2.5e-09,-2.33374242123052,2.5e-09,-5.78446716974518,-6.63967232299984,-6.86884938357193,-3.15899853999321,-1.81691104638804,-3.54826255245669,2.5e-09,-5.08512017301127,2.5e-09,-5.80061873347896
-5.56746006281747,2.5e-09,2.5e-09,-3.33225162039408,2.5e-09,-0.959701912363442,2.5e-09,2.5e-09,-8.27901002396584,2.5e-09,-7.83082145317716,2.5e-09,2.5e-09,-11.961444775866,-5.5742330027494,2.5e-09,-0.640402168026778,-2.81538078439153,-9.22588747945031,-4.67234720942005,2.5e-09,-0.254509723742017,-11.2343489956207,-1.98623247330746,2.5e-09,-8.2404234993629,-0.303460773632396,-4.36024437056124,-3.89944153867762,-2.25675692131835,2.5e-09,2.5e-09,-0.42207579054788,2.5e-09,-0.366037709532323,2.5e-09,-6.26173875069902,-6.49712551764603,-2.82565331685932,-2.4844588951961,2.5e-09,-3.4592512107137,-4.62479860080722,2.5e-09,2.5e-09,2.5e-09,-11.5082217776099,-2.68164681950279,-3.21965429943743,2.5e-09,-8.50366820352863,2.5e-09,-6.65221335761525,2.5e-09,-4.2738536298702,2.5e-09,-6.23709208852279,2.5e-09,-0.700120259447921,-0.247157150858384,2.5e-09,-2.28221831602587,2.5e-09,2.5e-09,-2.12529066552202,2.5e-09,2.5e-09,-7.94697917322337,-0.712239006299284,-3.46692879068182,-5.5031929579357,-2.11301699967617,-1.40096943125131,2.5e-09,-0.987548508871768,2.5e-09,-0.720694725937216,-3.71182545158856,-2.15156277185353,-0.848788341369505,2.5e-09,2.5e-09,2.5e-09,-1.51171349206715,-6.02847767292169,-2.03749861690517,-5.89832987914353,2.5e-09,-4.02663821535956,2.5e-09,-7.38176014172652,-5.94063913550997,-0.744721134146282,2.5e-09,-1.53239351450536,-1.95762715306432,2.5e-09,-5.46456411685579,2.5e-09,-5.35721997925646
-4.32200563337634,2.5e-09,2.5e-09,-1.89603287203135,2.5e-09,-0.475470488126678,2.5e-09,2.5e-09,-10.0069466137276,-3.13319852356575,-5.75180670307609,2.5e-09,2.5e-09,-11.4251878511507,-2.00278395545696,2.5e-09,-1.19277590655937,-2.35766373908893,-7.44007903198516,-1.53260430067544,2.5e-09,2.5e-09,-10.3159171156025,-1.01995141212927,2.5e-09,-3.71898569014714,2.5e-09,-2.98158379560377,-4.01068504167024,2.5e-09,2.5e-09,2.5e-09,-0.278982846339537,2.5e-09,2.5e-09,2.5e-09,-7.662989045425,-4.9745044001321,-1.97673467429321,-4.11636987064165,2.5e-09,-5.15992422295663,-3.81049987332935,2.5e-09,2.5e-09,2.5e-09,-10.6702333967544,-3.26321515423476,-4.54989399165907,2.5e-09,-9.87373065822126,2.5e-09,-5.94828226270611,2.5e-09,-2.79324764315247,2.5e-09,-8.25765013438243,2.5e-09,2.5e-09,-3.23054125256286,2.5e-09,2.5e-09,2.5e-09,2.5e-09,-2.6008869354402,2.5e-09,2.5e-09,-7.83860023241154,-2.80178545505937,-5.41609362140812,-3.08509476418135,2.5e-09,-2.27454022789383,2.5e-09,-2.46479329484827,2.5e-09,-1.28493333068696,-3.36607338024413,-1.774166607382,-1.42843246895261,2.5e-09,2.5e-09,2.5e-09,2.5e-09,-3.15220517402135,-1.88196738269946,-1.89374804560791,2.5e-09,-3.3730887106135,2.5e-09,-9.67411919467227,-3.97146593949514,2.5e-09,2.5e-09,-0.281033141018335,-3.28354124727004,2.5e-09,-1.21018721562421,2.5e-09,-3.65284958661183
2.5e-09,-0.187957166104473,2.5e-09,2.5e-09,2.5e-09,-0.575578576741244,2.5e-09,2.5e-09,-9.15828695882023,-4.09659744542618,-5.42692579538429,-1.53930195216366,2.5e-09,-8.68205747702199,-0.828227608523062,2.5e-09,-0.318468143361742,-5.64717992935612,-2.62171136941791,2.5e-09,2.5e-09,2.5e-09,-8.3682326538069,-2.16207166376604,2.5e-09,-1.82359566919005,2.5e-09,-4.06408059044201,-2.57029332871189,2.5e-09,2.5e-09,2.5e-09,2.5e-09,2.5e-09,2.5e-09,2.5e-09,-8.46777417944767,-2.85656214787824,2.5e-09,-3.96602046980579,2.5e-09,-6.32189259828695,-2.97111114177139,2.5e-09,2.5e-09,2.5e-09,-10.6717875185631,-1.60147084677159,-3.14808985770157,2.5e-09,-7.39000589069114,2.5e-09,-5.12421056724242,2.5e-09,-0.750002710810767,2.5e-09,-4.94568270247457,2.5e-09,-0.095967830816787,-4.37578091919004,2.5e-09,2.5e-09,2.5e-09,2.5e-09,-3.07144601215168,2.5e-09,2.5e-09,-8.15532883810753,-2.55888777412484,-4.99962707414244,-2.1104065009957,2.5e-09,-4.33704823679196,2.5e-09,-3.19631382287571,2.5e-09,-4.11530311376577,-0.0507805430411079,2.5e-09,-2.48154817912286,2.5e-09,-0.663763397034896,2.5e-09,2.5e-09,-2.3971489287125,-0.183806438550337,-0.819162400583177,2.5e-09,-0.924813507597946,2.5e-09,-7.53083003662805,-1.05234946586463,-0.742632369556959,2.5e-09,2.5e-09,-3.07947977587407,-1.23457667874133,-0.817636913975986,2.5e-09,2.5e-09
2.5e-09,2.5e-09,-0.200484890809748,2.5e-09,2.5e-09,-0.586164898272292,2.5e-09,2.5e-09,-8.06059936927586,-6.91636953646531,-4.26338997475266,-1.88402738136427,2.5e-09,-5.1199122188596,-1.21153785542118,2.5e-09,2.5e-09,-5.86681560360803,2.5e-09,2.5e-09,2.5e-09,2.5e-09,-5.53904834904093,-2.80864627693046,2.5e-09,-2.48186457664468,2.5e-09,-3.64601623352436,-2.57136369810701,2.5e-09,2.5e-09,2.5e-09,2.5e-09,2.5e-09,2.5e-09,2.5e-09,-5.14731658152179,-0.51403977946702,2.5e-09,-1.77645868044407,2.5e-09,-5.92302058683666,-5.14501793545117,2.5e-09,2.5e-09,2.5e-09,-7.85413424313742,-0.311793118989794,-1.53181798086979,2.5e-09,-5.2923698670483,2.5e-09,-3.36258813460601,2.5e-09,-0.496641358026732,2.5e-09,-4.51074324165414,2.5e-09,2.5e-09,-3.96461442141852,2.5e-09,2.5e-09,2.5e-09,2.5e-09,-2.17358937115297,2.5e-09,2.5e-09,-6.1182788069689,-2.13367428767364,-4.84578574848805,-3.04338206011644,2.5e-09,-6.05768099015415,-0.459168065033939,-2.26020384947306,2.5e-09,-3.85224677914866,2.5e-09,-0.47331609692558,-4.61552962487133,2.5e-09,-3.99836671666729,2.5e-09,2.5e-09,-1.16017712237465,2.5e-09,-0.13764962290851,2.5e-09,2.5e-09,2.5e-09,-6.28778115159667,-1.3319302539104,-0.866570926795599,2.5e-09,2.5e-09,-1.97828112316646,2.5e-09,2.5e-09,-0.215759469864764,2.5e-09
2.5e-09,-1.82076596317922,-2.8739517956006,2.5e-09,2.5e-09,-0.762247406909834,-0.909302502410204,2.5e-09,-9.44926238885289,-9.73107205407496,-4.42692663457335,-4.79823065683364,2.5e-09,-2.27371614357401,-5.3406127803688,2.5e-09,2.5e-09,-4.44709366709972,2.5e-09,2.5e-09,2.5e-09,2.5e-09,-5.89162247733111,-2.08801342496517,2.5e-09,-5.6909617542941,2.5e-09,-1.311816583028,-4.16999745076955,2.5e-09,2.5e-09,2.5e-09,-0.493094039126757,2.5e-09,-1.925521569977,2.5e-09,-3.99392032054316,-2.31198669965657,2.5e-09,-2.94407147811643,2.5e-09,-5.60139396864137,-6.67876668324411,2.5e-09,2.5e-09,2.5e-09,-7.41647687760209,-2.31002246226129,-3.01049087658504,2.5e-09,-2.09736817904355,2.5e-09,-5.49812722446439,2.5e-09,2.5e-09,2.5e-09,-7.2539845573372,2.5e-09,2.5e-09,-2.33323798557895,2.5e-09,2.5e-09,2.5e-09,2.5e-09,-2.77953047715625,2.5e-09,2.5e-09,-3.72043596397354,-0.673228066131687,-2.77249039601443,-2.70552196622326,2.5e-09,-3.86840919642047,2.5e-09,-1.44011649708499,2.5e-09,-2.8225212984059,-0.604090884441774,-0.494932816178149,-6.6701213691673,-3.10556665230787,-6.67770880509088,-1.69324890087168,2.5e-09,-1.08300094465444,2.5e-09,2.5e-09,-2.03767361549374,2.5e-09,-0.475229060224657,-8.40360636774577,-0.72815573327109,-0.777465554835468,2.5e-09,2.5e-09,-2.30820835679066,-2.6304876602162,2.5e-09,-1.49434056583761,-0.709699288231672
2.5e-09,-4.6209267404503,-4.24916347373195,-0.176539055692711,2.5e-09,-5.45925959535183,-4.1959789571119,-1.80494029011789,-11.257783751198,-11.0795059566743,-6.09762480365083,-6.20128000433834,-1.48838292229037,-2.00925956923566,-8.12243756814256,-0.422969772200428,-3.35859253804935,-4.88414210182381,2.5e-09,2.5e-09,-3.69884448632259,-2.42531042110549,-4.62786767293223,-4.12358621927081,2.5e-09,-5.60897462557438,2.5e-09,-3.02036932699236,-5.23978704388003,2.5e-09,2.5e-09,2.5e-09,-5.67403097068419,-1.89491488441097,-2.86630685319562,-2.20336799293674,-7.98253075856451,-1.64623096478895,2.5e-09,-3.98769977963886,2.5e-09,-8.35098446741537,-7.23063947176835,2.5e-09,-4.89464099565845,2.5e-09,-5.87010553452147,-3.09729747838034,-4.92096678268335,-3.70188897001456,-2.74491917197905,2.5e-09,-8.5915726656841,-0.340046618617073,2.5e-09,2.5e-09,-9.40257061723409,-3.13254339347507,-1.30282845999193,-5.25566291247239,2.5e-09,2.5e-09,2.5e-09,-0.781571574277465,-3.59930821891384,-2.17762287779013,2.5e-09,-4.08827314787338,-4.38185707537549,-1.19710044735214,-5.17887500929747,-0.295060223890135,-3.63866806398683,-1.35298671015562,-2.39888738859324,2.5e-09,-6.60039319980724,-5.98874172083961,-1.54940343081967,-9.12724674847018,-5.95508368640753,-10.5271764651376,-2.59645564598241,2.5e-09,-4.4477846091165,-3.0089192317214,2.5e-09,-7.00777547869499,2.5e-09,-2.61493217296624,-8.2731040952197,2.5e-09,2.5e-09,-0.283027297536972,2.5e-09,-1.42936146704333,-4.69780117000464,2.5e-09,-4.15987745842692,-4.09729550558524
5.604787,-4.00192736192253,0.49129720090875,1.49710426375124,5.34247257313204,-3.35968345807408,-2.58766080599086,-0.528885347063126,-5.64011779198499,-6.58656828528856,-5.0921713420793,-3.54580665982629,-0.720580192747954,1.22453972255695,-2.77660644056496,-0.760265460108657,-1.1396154237902,-2.72123809659603,5.05349538234832,4.72622474264466,-3.31501096169587,1.19754473810984,-1.86170395470874,-3.53082874310507,1.72067794437252,0.804205759538064,1.68862543305631,-2.48625388886659,-0.936002432029978,5.604787,0.788095164298104,2.36406499763779,-1.11485624912376,-2.04624158439325,-0.0988982056299612,0.746146743645235,-3.47835887824343,0.632848682709117,2.80229640179519,-2.18426942932704,0.657706692936504,-3.82135233978508,-2.88146001917852,-0.735777522614134,-4.89794504947853,3.26005603319487,1.47882331712464,-1.29837917797464,-0.636078188006485,-2.67574848302707,1.92375073624829,4.17549532410209,-5.95811233714439,-0.53826428976524,5.52109545903058,0.700663650450661,-4.54095405723133,-2.70791573511818,0.571255768489355,-5.15188286399006,5.604787,5.604787,3.75411804367927,1.49886838217108,1.07035111404759,-1.17893274815846,3.73788357372588,-0.786379218568874,-4.86897602058637,-0.125371711487999,-4.35959641487012,-2.42372185919569,-3.75028148544708,1.81263859542365,1.27381517847266,0.678336792639873,-6.80950637917902,-4.71867475092317,-0.46603745091486,-5.04202705522793,-2.7737967887202,-8.47676084353613,0.428333082895385,5.604787,-0.887436060533155,-0.280475689081717,2.19289682897077,-6.64204027213153,2.26987067440586,-0.280465739799435,-4.73651954127503,2.5759425355648,0.629943230332368,0.682377468481335,5.604787,3.85330645409446,-3.06953051915282,5.604787,-2.92431497916959,-0.988005259603198
7.4352063129007,-7.27732548707244,0.219822950617536,2.29468840389591,2.1055379769942,-2.25203308484804,-4.76166026867242,0.906016834736052,-5.17227511424706,-5.07643961628602,-6.94618692937465,-3.73321468973826,-5.3516455838415,1.16046804652579,1.83165896639146,-3.11420437109009,2.74999831495128,-4.49767245962363,7.62713250412377,4.75326778454047,-4.79919076045279,-0.154454820251402,-0.966653963303896,-4.31820115719377,0.0162022558880057,1.61346777117554,2.50758368900218,-5.07132232563244,0.91228654189465,5.15507744459818,0.796010824403888,-0.829869390851588,-2.95114105742916,-4.38337169970818,-2.99630403219293,0.255259173186808,-0.900615556277076,3.35369482917659,2.13666011181162,-5.19956654623845,0.852980003185007,-2.84526830396686,-0.495131871361718,-5.51812616451343,-4.69329836206731,0.172531876127406,2.73919691692748,-2.46135458591474,1.3232304280821,-2.99692821314624,1.89294853899396,2.04095551542053,-6.63928380728463,-3.90301378339645,3.17994012580013,-1.65839006779661,-5.40661733353102,-6.66743675348337,2.25628686799303,-6.00738448425769,7.73790694496533,6.66655855253089,-0.00686234420317433,-0.379207561579548,2.65103257863394,-1.56591750543483,2.35613956009189,-0.623075393962901,-4.27354659784106,-0.136558348666412,-5.44545715587875,-2.20355057018791,-6.47716470951112,-1.27311597359152,0.962867550967243,-1.73911765529943,-8.3981461905195,-5.77827407740819,0.17370293081501,-7.27489946125838,-0.640554095389289,-7.0395730895337,-2.14781678709885,7.96801966188275,0.877312445230848,-0.866219259814537,2.32851515562356,-5.29497368837889,-0.330746832779232,-0.725882827191514,-1.88863499714313,1.67413132023421,-0.111099522961677,0.904094102737343,4.2504193875651,5.56939962114911,-3.63456614777196,7.61924457513698,-4.99279566460479,-0.117135434043325
7.18279908903411,-6.8489572914209,-3.18719751029903,2.71619024717319,3.41282587650851,1.01474818699671,-2.29110810652495,1.90940148613454,-2.36060690060016,-3.48616111920508,-3.30103069686846,1.03119228656727,-1.06982497259721,3.5021785007574,6.01756281301926,-3.80136336104362,5.95455544373514,-3.38328320248404,7.56941771612946,5.38702206752285,-0.300798750755545,-1.56991589845126,5.47736500001313,-3.86968152015772,2.8712285238551,7.00422241868229,4.74019764350781,-1.21426325625117,2.86581078016183,3.48179707569526,2.87690460748932,-3.62444758139291,-1.57348990264739,-2.82997374729323,-2.76949440002212,-0.164440936125755,3.28301423354206,7.02940190159011,2.25712247010935,-2.40724023375118,3.83435102505582,0.662220378262754,2.20429859714688,-2.26481131109337,-4.53388033517006,1.64562560196812,8.06805224417981,1.13534363671711,4.51558123564362,4.51736025218007,5.85178423355225,1.4454877149497,-1.35413942731034,-3.43517154272895,5.29365132490834,-0.853812311454872,-1.8761416598062,-7.00998973496541,5.10915228188709,-4.53459168695938,5.01194349101015,7.85792337050306,0.161709783697967,0.856731875570281,8.62031018672877,-3.11311510745229,0.333122437030974,2.4160602693857,-2.09829930608757,4.82915002430145,-2.10527475306942,0.0585041178722303,-2.53590519972907,-0.979672261435757,-1.21914460963992,-0.669413663037476,-4.38625173802567,-1.7615572901177,4.75172217282458,-5.77835765420079,-0.369868079323888,-2.82248635466802,1.23906834562633,6.39176843965312,4.83891559125761,1.19452342827463,3.81259361612197,-4.94341926084289,-0.601077876681265,0.867455587600839,-0.860510435380233,4.36363561772629,0.596794285375106,3.19640091133048,3.83142320333016,4.60540551056563,-0.264250178345241,7.6082684714452,-4.49144792654486,2.66679997940306
6.44696760761634,-8.87671805600086,-5.13877150447841,4.84442496506547,0.115326410731313,3.89894630627753,-1.46787795747418,0.00283635152948492,2.76830369564806,-0.977724938019058,-3.55052350199651,0.542549740857595,-1.9833175201625,6.59705186640698,8.37541902348233,-3.66295208377189,5.66618259513099,-2.71671990151092,7.60633617185608,3.93281557661717,-0.854388320466771,-0.431252398141218,8.36135833369686,-0.40078864023592,3.31331078744517,6.76531145340645,3.83532844928786,1.00987909873167,3.27343626570855,2.46220624246682,1.02492276503379,-7.2450116969293,-2.01864477268003,-5.73273972642088,-2.29531598586661,-0.643936829528755,5.86759564723782,7.59431156748496,2.86923133135882,-2.40247676893348,4.66308675920797,0.985342524251447,4.67850833107724,-3.24700044895307,-5.03148329957009,0.69203648811088,10.6946937783972,3.33646640275369,8.92319592714469,3.42551408837725,8.22981643812838,-2.03936394180187,1.16376959666174,-5.00938684297661,7.44553091129847,0.624611965410494,-0.684263861180316,-7.95975685691855,3.43240437429307,-2.60954744154442,3.44568380806718,9.89125290761736,-0.400210392133516,0.733372483645702,7.00623752600415,-2.10992814986356,-1.33427211702658,5.92823875250398,0.0198020553506311,5.04745906063549,1.83960072015898,-0.537849598632612,-2.10579962799668,-2.68894449396037,-2.72881166189262,-2.42637286485621,-3.89247890205959,1.01963264792801,6.02660680963556,-5.58939805832765,-1.66221582970066,-1.39413460584478,-0.678108919931837,5.09146632414918,7.46652530675057,3.53675414014482,4.56738939066884,-7.87365186137878,0.0724900898705414,0.550113656853291,3.45471076288983,6.36892414354685,2.18429692173618,1.17661982396897,3.66941393244571,4.53380829525437,-1.17234757783847,7.79515955001953,-2.26477677060166,0.93237534254094
6.01754292237366,-7.63126019343112,-4.67763776741919,6.29886679911741,-1.75908336819568,1.98794434160716,-3.09201903594374,-1.17972176168588,7.20166840508245,1.35725022780369,-4.06194002759807,-0.713798275971101,-4.52971695802506,10.213068691031,6.15740720896395,-4.61856221034108,5.07848322389934,-4.17783607094687,5.34106438521918,0.349399311291315,-1.92465008900625,0.215374634772537,8.09105200178389,-0.682110544977821,3.73414263281434,6.87714802148339,1.05427953593335,2.59892923343236,4.49777893598117,1.52461126069209,-1.80975031084493,-10.5216318249026,-2.34411509118412,-6.90651069589314,-4.98853814972991,-0.524844132998425,8.10018195791777,5.28580212730325,0.972565458110545,-2.60449252521709,-1.03397072185552,-0.249695191069971,3.08639851644844,-6.43440583996188,-5.93731660778414,0.587969758346429,10.017964079824,1.3001995304503,7.70920181458749,1.77431672483673,8.99302588285679,-0.00774113373262608,-0.577392818046018,-6.49518429964274,7.81161427423465,0.216660585272272,-1.29589077046116,-9.6099701702346,1.6991589548547,0.11644617351195,2.79720786854116,7.07972125638817,-1.51304136920088,-0.396395317931148,5.9842801748072,-2.4655050723224,-4.01336853316784,6.15492889236688,-2.33584517949696,5.55672891819116,-1.30389835377619,-2.15747290868712,-1.80902031597831,-3.66682816458082,-2.29943746227629,-5.71651728781914,-6.50916604419535,1.264976467341,6.28637763404791,-4.50102482297246,-0.226130265477309,-3.37451726300202,-3.02021946067949,2.2266265248886,6.65694085475981,4.48413218989496,3.58056968424671,-12.2961302167917,-1.29528010602701,1.18981444951412,4.86216927706327,4.91894628430245,1.29261220855117,-1.93156695684602,0.332674540046135,3.92889754649748,-3.68150700856157,7.32413998675271,-2.80173298627697,1.40340219842047
3.75509516932961,-4.75487141032158,-3.14435040933556,4.08138442700105,-1.2737681984787,0.537304910139852,-4.66110115454995,0.647015391913278,6.51546289051986,2.31270270442221,-2.44596741951008,-1.87335230562933,-6.89555198890352,10.3534830985036,4.01770976436562,-6.37400291230397,2.04645346245168,-5.2540658335725,2.85250122725737,-1.66892148401393,-3.41475193695273,-2.33669084153616,8.69825073666543,-0.939799316096824,3.41243869990387,7.26979092731006,-0.768289174073132,2.67413940069871,5.67952636470449,0.89832994438402,-1.85401096386554,-14.2538360383697,0.436469937713735,-5.8008236968419,-6.38308733913228,2.43853711570211,8.03702126076256,2.29935009263395,-0.420133632239359,-2.84713313886805,-2.31822766517619,2.12880488873329,1.61683509531332,-8.85083651958255,-5.42868667915072,-2.04416628517389,9.10738386845891,-0.0733145679343217,7.18674143225977,0.925119844290208,11.5393520890722,1.71459938716909,1.34995152893579,-6.59328854471918,6.14243207052981,-1.17141639041023,-0.948440124424785,-11.8128284184267,-0.111068652008836,3.74901016110877,0.215388346909901,4.60844472186697,-2.28782558058501,-2.97559411353606,3.28021291163559,-4.97468384475616,-4.82234049169922,5.04912909050249,-3.73205095763876,6.90217863313622,-1.30252339380735,-5.54422477393011,1.8814610525539,-4.48327135482417,-2.53165360627148,-5.75960199535094,-4.78598912945752,0.411514145775779,4.71775544089281,-1.66167610398208,1.35839517550448,-5.1095458195934,-1.59680388907048,-0.882909217994431,5.50852292117749,2.90384217214421,2.15555665233237,-10.9416357218444,-0.230844797217397,-2.00073030935119,5.07885449927362,1.13765300766884,0.627577890866817,-3.17038558605642,-0.815646499494175,3.44300390812778,-5.42354022634231,3.91304402180165,-8.32568759282304,-0.649319937182732
-0.0892358537989164,-5.57976293444116,-6.50614702220562,-2.17537573102399,-2.58352069474485,-2.55489356649988,-9.21532169696313,-1.73088089505873,5.75702309416262,1.28054582932382,-0.751646399915122,-1.51383745004717,-8.41886528905339,6.40850137442737,-0.303119362485896,-8.61817528724714,-0.608266394965339,-5.22849117687927,0.472390269429676,-3.6330548526588,-7.44692872467408,-6.39406588292891,5.84567615952521,-1.34162417878185,-1.61830893954656,5.14275347612217,-2.0871325903143,2.24107619017819,2.84819611706344,-4.00124143356481,-4.05431276886396,-16.1290953054775,-0.49075798160955,-7.38302654220235,-7.67460371137599,0.704871745242125,3.64735386556251,0.180614282150225,-3.17436003494603,-2.2520004324956,-3.48477021536286,2.13321304178174,-2.16455539984954,-11.8315890556732,-6.97923735013961,-5.33521219387674,4.01131958791379,-1.91941228681109,4.13296087399169,-4.63510967463048,9.00476597610739,-1.84134808389163,1.43968063898278,-9.4211296762791,4.65175808574134,-3.46845772019415,-2.5134270490655,-16.6804118559936,-2.29133867436148,4.1303924895306,-3.77211763706891,3.55798474843101,-7.53094760749651,-6.30205845019722,2.56752430921757,-10.1449902333638,-4.65541280576357,3.3123984355587,-5.97277354255249,3.41195250388868,-3.14440178217384,-6.57955070156574,4.03831213271027,-7.03744120851798,-5.59529794577849,-7.5671153502479,-3.89537577330873,-2.28605091083303,1.30334979593499,-2.17448258026941,-1.9695832752048,-5.77949873880535,-3.48284679098527,-5.23136088604067,0.928937078185745,-2.84489590489378,0.633294615612369,-11.2132278309344,-3.51620073996882,-1.94989468404268,3.24704734771624,-0.248366228969148,-1.26274215758359,-5.45912197137422,-3.71453755672517,0.553251843713996,-8.69342046702379,-0.785162096689655,-7.57271629154544,-2.78968717087089
-1.61606356035035,-2.87151154314085,-3.38606226697735,-0.531548113678495,-1.36184983600606,-0.404173672644314,-8.08829130437086,-1.57167797081203,8.65763410101209,5.72793518625046,6.14666892664144,3.17095316590594,-7.18068974738345,6.10569623533339,2.38906952039008,-7.63586406030646,1.38713530529107,-3.13659764209607,2.72651324307253,-2.10818424801422,-5.91318419946797,-5.66936533449647,9.13745638530621,3.85200679191622,0.129631039493139,9.09229318859459,-3.58155048830832,5.17788608409772,4.08054323174628,-4.4613473329453,-3.80932753410539,-13.1361085228469,-1.17467813968395,-7.60523820125933,-1.11012802545257,1.2803129189379,6.26494508760385,3.78469967540825,-2.41706064435982,2.29481345554724,-4.86259823484909,3.09011930777891,-2.11304672364298,-8.61608114106036,-5.86102182061357,-3.73215015190746,6.45414987696678,1.41227466824105,4.12281210551529,-4.3633618270703,8.41358704516762,-1.89527101247804,6.15414879580855,-7.29642295205934,6.83277422187866,-2.57416360630638,0.0436347996656554,-12.4623408168864,-0.616524849867579,4.87985123981753,-6.40543304521197,0.800176494597141,-6.61330783571337,-2.82679275188121,6.33899454506961,-9.6724479475389,-2.49246670175576,3.78964289011658,-2.69135315473899,2.87142209436857,-1.19666944178542,-5.90268161127009,3.81775835271827,-4.61290345134732,-5.80751684643239,-8.46621130398268,-0.352270470952073,-1.46253191706939,2.06306533678611,1.44612246465774,-1.0741663907688,-2.77598397636749,-2.00596870414148,-4.09258227279582,0.177651186785857,-4.14893657963883,2.5131120519191,-6.8824706418149,-1.16145299956275,0.487394831508974,7.17015572504212,2.71232333372625,0.335741194167595,-2.87653336110438,-0.231234909142687,2.39420612531349,-4.43252351433792,-1.19444843004249,-0.643415692398955,2.55225649336027
